Cell_ID,User_ID,Channel_ID,Cell_Type,Carrier_Frequency_GHz,Bandwidth_MHz,Modulation_Scheme,Transmission_Power_dBm,Interference_Level_dB,Power_Consumption_Watt,Achieved_Throughput_Mbps,Energy_Efficiency_Mbps_Watt,Network_Latency_ms,Packet_Loss_Ratio,Signal_to_Noise_Ratio_dB,Resource_Utilization,User_Traffic_Demand_Mbps,QoS_Satisfaction,User_Mobility_kmh,Handover_Count,Optimized_Power_dBm,Reward_Score,Success_Rate,Optimized_Action,Location_X,Location_Y,Location_Tag
33,1616,4,Pico,49.96938081,100,64-QAM,38.43085846,-64.62602249,42.16530568,258.2553031,6.12482938,32.68025742,0.009795859,19.14215926,84.43804312,335.2367911,75.82038029,103.1231734,3,37.46716425,0.736462849,77.95360799,Maintain_Power,556.4,570.1,downtown
16,1007,7,Pico,45.05120773,80,64-QAM,31.19449807,-58.42548312,30.11531801,270.5033004,8.982249506,1.813650181,0.075661615,1.316638262,95.6928122,161.8027728,76.82281467,3.541096489,5,30.89393685,0.379188325,74.87850119,Maintain_Power,221.3,527.2,residential
12,1066,2,Macro,49.51368571,40,16-QAM,36.13651861,-89.21019338,9.381471835,734.5827961,78.30144449,48.41392678,0.072644799,-1.361244142,66.02187723,427.4135803,84.27489829,75.37155313,6,35.01023973,0.565585286,98.53110567,Maintain_Power,899.4,370.2,residential
38,1495,2,Femto,72.55470949,20,16-QAM,32.44233105,-52.63622323,47.95178669,561.5968413,11.71169794,38.65787469,0.000460988,24.32276207,76.55107236,16.53289672,74.12827838,0.397728408,0,28.35655123,0.821770542,76.97315623,Reduce_Power,480.4,587.8,downtown
34,1190,1,Pico,38.49441678,40,16-QAM,31.10183544,-66.13354334,43.70206101,744.9923297,17.04707541,47.10945546,0.079205317,1.007663559,73.44058685,419.5841965,81.63639378,60.540421,5,28.46645178,0.189174461,76.65669012,Reduce_Power,435.4,657.2,residential
14,1365,2,Pico,93.37741409,20,256-QAM,31.46678734,-89.07760642,42.86348819,11.35171119,0.26483405,36.15960997,0.016378732,26.70117547,55.43815837,311.9945043,81.46103803,88.38715017,7,28.43962316,0.020472906,73.29520462,Reduce_Power,312.4,707.8,residential
36,1767,7,Femto,59.4247039,100,16-QAM,31.63131026,-81.44526943,22.63180524,96.26673866,4.25360406,24.57064927,0.010929014,4.665823968,88.01394391,134.2780633,82.99453074,74.56211494,4,30.851885,0.53969651,78.63702231,Maintain_Power,253.1,839.8,residential
33,1520,9,Pico,48.74383932,200,QPSK,21.38257036,-94.7696571,25.12271204,803.950364,32.00093854,10.29664532,0.050024721,-9.634105161,75.96858652,7.948761383,82.65998996,75.31621158,7,19.99099427,0.664392231,95.23021059,Maintain_Power,556.4,570.1,downtown
23,1989,6,Micro,82.1803812,40,16-QAM,22.70687248,-70.14655075,10.38477997,852.6076029,82.10165314,26.29975583,0.059009122,13.68652051,95.86541807,263.0559641,78.23260158,39.19253933,5,18.1194313,0.574972999,87.09486405,Reduce_Power,519.6,412.2,downtown
45,1116,2,Pico,25.24234656,200,64-QAM,18.82213478,-91.54042386,47.20428427,350.0057765,7.414703599,35.87308194,0.010310581,4.145056446,91.77246046,214.0169059,81.00414056,76.04817152,6,17.76993464,0.596244297,72.75954661,Maintain_Power,418.7,461.3,downtown
2,1266,9,Micro,56.8208178,40,256-QAM,14.44781727,-65.34550309,47.44554635,958.7515104,20.20740795,42.85495217,0.030474857,29.03894368,63.91366621,431.9611457,97.0709295,102.5715315,8,9.914099184,0.393092866,99.02243287,Reduce_Power,550.1,224.5,residential
41,1610,7,Macro,51.00307368,400,256-QAM,23.75330201,-63.13766284,16.44985705,308.5537383,18.75722915,16.88242347,0.04077949,5.468672709,65.63096958,395.0181354,71.12417463,59.59718474,6,20.4372335,0.651494728,86.18497288,Reduce_Power,419.1,539.4,downtown
21,1484,1,Macro,49.70395316,40,64-QAM,36.99847868,-76.03325908,36.32035149,891.3804078,24.5421746,26.01355904,0.094361602,2.578736594,76.8493027,296.8806589,72.63356453,65.00446144,1,34.48461523,0.042811164,82.50096639,Reduce_Power,447.2,225.0,residential
2,1508,9,Micro,49.61742352,200,256-QAM,29.5379412,-95.30916144,14.15703818,427.4919941,30.1964287,31.37906228,0.025132226,12.65578653,56.25730034,79.67027421,97.86534377,100.606407,7,28.6681946,0.151184642,93.52738513,Maintain_Power,550.1,224.5,residential
27,1297,2,Micro,26.37662471,400,256-QAM,11.68541079,-69.4563405,22.68261862,566.1905718,24.9614289,29.84104794,0.026048805,19.19550738,62.55595773,364.4313839,78.13000743,14.62232221,0,8.317408815,0.444808355,86.81048618,Reduce_Power,580.9,460.6,downtown
9,1908,4,Femto,35.56084663,80,QPSK,34.33599834,-81.38973739,18.60716174,646.8395466,34.76293459,3.566266062,0.065939523,28.66066363,91.05464989,298.843098,79.1252739,72.13042502,0,29.90401178,0.942988094,96.87305491,Reduce_Power,689.6,706.0,stadium
1,1163,9,Micro,34.78327211,100,QPSK,38.06204582,-52.51762644,22.5315949,141.7771949,6.292372803,24.68629779,0.072715249,-7.215407465,57.65020975,16.1589544,80.32248861,56.93153963,9,37.26314156,0.644491952,91.07055007,Maintain_Power,500.0,80.0,residential
11,1375,4,Micro,99.13439837,80,256-QAM,34.8826732,-74.33971466,18.90377188,46.74028794,2.472537662,40.64253405,0.001082216,6.780344784,77.31208058,382.0944686,73.1013487,50.07255989,5,34.85177695,0.355278508,90.04701286,Maintain_Power,501.3,780.0,residential
3,1652,3,Pico,25.68459745,80,16-QAM,31.82624242,-96.38669656,20.53810965,432.5322846,21.05998516,40.31288811,0.013403085,16.54710379,69.6982785,416.7016588,93.06946159,48.91695504,7,28.12593676,0.457959221,80.13238825,Reduce_Power,646.3,261.2,residential
23,1267,1,Femto,36.69759788,40,256-QAM,14.50361187,-68.19754584,40.59771172,168.7529582,4.156711081,25.84996757,0.035769104,-9.801244126,60.0465445,388.3745749,74.8950491,75.94282328,9,11.50130802,0.845634425,99.69442883,Reduce_Power,519.6,412.2,downtown
26,1548,7,Micro,98.03726266,100,QPSK,20.46999677,-61.03231487,18.50122137,553.4444783,29.91394283,47.66546274,0.063201101,9.561314285,98.48868491,92.28362179,91.05263615,107.710094,0,17.9545596,0.542469671,89.55763543,Reduce_Power,555.8,429.4,downtown
4,1073,6,Micro,71.74750113,400,256-QAM,26.95860665,-91.97485953,41.6612959,459.1055301,11.01995318,41.48528362,0.013411901,22.26126799,91.25617266,253.7377776,76.97522423,78.00715824,0,24.67837721,0.047866856,83.25637634,Reduce_Power,722.6,330.2,factory
18,1507,4,Micro,58.25070117,40,16-QAM,12.30582338,-77.54713178,30.55649804,130.8766467,4.283103597,37.12901835,0.035694912,-7.965134021,63.33417767,266.0044029,90.46326803,31.72436842,4,9.817841061,0.416865778,74.42524903,Reduce_Power,899.4,629.8,residential
6,1072,6,Pico,29.98583091,20,16-QAM,13.18810642,-62.84015234,40.12001472,669.1271965,16.67813936,26.26443817,0.008020261,3.621875171,89.26412064,467.5054498,99.15618864,16.53649292,2,11.31519054,0.388029822,86.66918694,Maintain_Power,746.9,160.2,factory
35,1307,6,Pico,74.89424828,40,QPSK,38.02761766,-98.97531923,46.35007927,30.28984083,0.653501381,29.9431409,0.057111383,6.036732795,50.32088735,463.1739184,85.29092653,117.3893877,9,37.61595903,0.899889783,89.98748973,Maintain_Power,520.4,587.7,downtown
22,1198,4,Pico,34.47302706,400,256-QAM,31.0807358,-98.5515102,11.22912277,135.1194736,12.03295007,11.93852395,0.042636533,18.65139123,63.87828926,35.82832242,79.56737932,36.49849864,9,27.20211599,0.305411885,81.14399248,Reduce_Power,564.6,342.8,residential
43,1129,6,Macro,75.01014528,200,QPSK,18.25261138,-66.15439666,20.47506129,703.1625786,34.34239188,27.08793985,0.078808123,1.828758797,55.39990357,499.6026214,81.33924854,55.94228776,0,15.91344182,0.064693204,71.93773232,Reduce_Power,434.5,343.1,residential
15,1757,8,Pico,98.41741379,40,64-QAM,19.82080929,-63.74367508,7.500087311,532.5768656,71.00942209,26.77506881,0.057388844,-0.149289512,71.20409462,394.4115431,81.51771972,2.081256515,1,15.69603751,0.354821263,93.95229576,Reduce_Power,250.0,626.0,residential
22,1823,3,Micro,64.42992205,20,QPSK,21.53287913,-57.70652813,23.31095157,289.1136381,12.40248118,10.93536072,0.065910757,-5.379844718,81.89564418,190.8881537,73.75997256,97.34021875,3,16.62177539,0.043897606,89.61928442,Reduce_Power,564.6,342.8,residential
37,1571,4,Pico,40.27043374,40,QPSK,12.25213878,-80.02000921,15.68313188,188.4436694,12.01569118,47.60626685,0.067115831,29.83518117,58.56554541,372.9248392,94.56385312,95.1723789,7,11.3933885,0.832291328,90.53693174,Maintain_Power,343.1,565.5,residential
42,1790,1,Pico,71.52156507,400,QPSK,32.17530996,-80.51116675,30.72553769,645.8608929,21.02032841,12.9928553,0.058960859,8.866647556,61.95368803,191.4417952,81.3769478,83.36245279,5,28.20789089,0.590206897,77.35145093,Reduce_Power,100.6,629.8,residential
12,1614,4,Femto,62.98265627,20,256-QAM,15.30502036,-72.38160136,40.25254338,213.5406983,5.305023743,6.106901081,0.001609204,-8.071529652,69.63519935,468.4582217,91.53681757,42.72775479,3,10.41742935,0.469376207,73.9210451,Reduce_Power,899.4,370.2,residential
47,1807,9,Micro,64.51866003,100,64-QAM,34.15360074,-62.13365225,26.886469,984.7649689,36.62678684,23.88345117,0.083205928,-6.938682163,81.53879567,192.166024,78.11139188,44.83565464,6,30.53141565,0.35984504,83.56235338,Reduce_Power,100.6,370.2,residential
49,1831,8,Pico,60.33612791,400,256-QAM,35.37617289,-67.95039015,20.01301506,870.6181086,43.50259598,34.61760336,0.091669958,-4.881834774,65.53631756,384.2186662,80.69208788,59.52107573,8,34.14632834,0.417656754,77.23866464,Maintain_Power,253.1,160.2,hospital
42,1486,4,Macro,75.20428364,40,16-QAM,29.15302532,-83.63383481,11.86503646,140.8363703,11.8698641,10.56244151,0.053424026,-1.530222619,80.07514257,81.86074205,96.60713154,48.24016545,5,24.67059647,0.787841024,93.42925775,Reduce_Power,100.6,629.8,residential
38,1852,7,Femto,67.46784754,20,64-QAM,33.0956483,-82.67263718,6.207356787,860.5610373,138.6356652,9.961687411,0.01121583,19.61701008,67.46250668,426.8972154,82.74860776,20.21292427,0,29.12953447,0.18001475,85.95879841,Reduce_Power,480.4,587.8,downtown
18,1150,3,Pico,99.01162589,400,QPSK,15.155055,-61.84975322,35.50473551,351.5923539,9.902689004,13.81204595,0.065470154,12.34752837,62.8930569,312.1197176,80.59551942,27.72324233,7,12.90850789,0.071438763,73.96114958,Reduce_Power,899.4,629.8,residential
45,1668,9,Femto,86.76562,100,QPSK,27.27816948,-73.26766691,6.374560718,495.082002,77.66527356,15.83315201,0.036373028,21.06637673,92.75249375,404.7622949,79.40979661,39.69915167,2,24.41533117,0.56172498,75.8876908,Reduce_Power,418.7,461.3,downtown
35,1205,4,Femto,44.11707671,200,QPSK,30.30397943,-95.10119122,46.43773758,151.3960522,3.260194404,13.06380259,0.007328007,-9.207271026,69.14874968,211.8898984,96.78807467,2.386861011,4,26.69436852,0.858906214,96.60557001,Reduce_Power,520.4,587.7,downtown
30,1985,2,Macro,79.15749566,80,256-QAM,29.84681743,-92.35025229,31.74035113,127.3865189,4.013393499,24.06423412,0.085420708,0.604639109,95.91871274,176.4259397,82.68520955,40.95006238,1,29.22421387,0.562236792,88.94852195,Maintain_Power,500.0,920.0,residential
24,1178,5,Macro,40.28682655,20,16-QAM,13.51869633,-57.4404812,20.89828925,866.8380364,41.47889935,1.894892151,0.071171335,6.221025047,65.27873239,268.6479113,96.31408167,98.53007414,0,8.883776642,0.796155033,82.0166936,Reduce_Power,746.9,839.8,stadium
42,1196,2,Macro,83.45832701,200,64-QAM,20.33147387,-50.05982842,6.886111566,633.6032186,92.01175621,5.28831801,0.080482508,7.160549307,77.14360813,197.153497,79.00866537,56.30998665,6,15.39425331,0.89275909,91.62329929,Reduce_Power,100.6,629.8,residential
30,1734,6,Micro,35.21438064,100,64-QAM,19.75112564,-83.21585471,23.60689488,465.8563999,19.73391259,36.73885915,0.07961267,-7.85759531,52.67980791,259.5030848,99.34910861,22.27480704,2,18.09846332,0.07688785,94.26620016,Maintain_Power,500.0,920.0,residential
14,1088,1,Femto,59.99009135,200,256-QAM,27.17580618,-80.66491692,44.02847906,45.80221781,1.040286169,21.20465685,0.035767833,10.46081289,84.01365446,218.1700555,85.08399634,83.37290082,3,23.60038132,0.589180165,73.43265753,Reduce_Power,312.4,707.8,residential
6,1798,6,Pico,84.08607107,40,16-QAM,32.95711387,-92.27559876,48.6420502,922.7423674,18.97005499,18.65554241,0.048221301,1.464941657,89.7736354,102.338483,74.93863665,2.59711011,1,30.85059024,0.83275711,95.25943045,Reduce_Power,746.9,160.2,factory
3,1433,4,Macro,45.28856538,80,64-QAM,27.11771099,-88.2143458,8.821777339,382.3273449,43.33903818,1.511794302,0.023365445,-2.341076514,98.57068305,488.4313307,82.72210951,18.54841247,3,26.97903525,0.643539812,98.39636656,Maintain_Power,646.3,261.2,residential
16,1787,3,Macro,87.62105351,20,256-QAM,32.64482316,-78.76850771,39.97121484,422.4826789,10.56967322,15.61267597,0.075489654,16.84646158,91.83057022,12.96224341,90.45303018,69.85663736,8,27.85123874,0.591538647,72.70031863,Reduce_Power,221.3,527.2,residential
7,1747,2,Femto,72.95545389,400,16-QAM,12.9690279,-85.78051778,16.62609268,296.9114341,17.85816065,41.2381324,0.052396174,-6.646018772,65.62598977,463.1954695,96.6349153,80.68804949,8,12.25741928,0.788075679,79.722231,Maintain_Power,778.9,524.5,residential
14,1182,7,Femto,54.21169701,100,16-QAM,36.34416073,-64.92875727,22.07466047,892.3771197,40.42540636,17.67799597,0.065000557,24.68030434,77.83013587,414.5600125,73.81257055,35.36836815,0,35.96944314,0.70726401,75.03804263,Maintain_Power,312.4,707.8,residential
9,1208,9,Femto,56.17966991,80,64-QAM,26.09851208,-73.10752792,29.64526522,351.138921,11.84468813,48.22097922,0.03566223,25.99301376,79.59369397,213.3472072,86.75332822,33.35784228,6,21.91256617,0.50162281,82.89858926,Reduce_Power,689.6,706.0,stadium
15,1492,3,Pico,94.37535658,100,64-QAM,11.12495981,-58.88514359,49.76279462,182.5068148,3.667535479,20.10798823,0.067918253,3.021458875,52.83928951,164.4380189,85.97942434,2.477802092,2,10.95562225,0.044033391,76.6035722,Maintain_Power,250.0,626.0,residential
21,1129,6,Micro,40.552116,200,16-QAM,29.29639009,-63.77375411,14.39667039,505.551623,35.11587118,23.74231616,0.06712047,29.47598545,53.6328471,86.51978543,79.85105888,34.19355211,4,25.85695487,0.613337097,80.87180699,Reduce_Power,447.2,225.0,residential
35,1664,9,Micro,76.69555875,100,64-QAM,25.52041562,-93.5949694,10.87242725,783.6777327,72.07937242,40.29356403,0.077015861,6.050665904,66.29033149,70.86459263,82.25741038,115.1173907,4,20.87003535,0.213175223,77.25893334,Reduce_Power,520.4,587.7,downtown
2,1012,2,Macro,77.75435964,100,256-QAM,16.61108707,-93.83055172,31.77396439,377.6250916,11.88473327,49.16819086,0.015543749,28.4926123,87.22120076,277.704731,79.13823186,47.64846373,3,14.58015398,0.254086374,70.10786325,Reduce_Power,550.1,224.5,residential
27,1633,7,Micro,94.10617668,200,16-QAM,32.93276376,-55.21756807,43.3872049,655.5256814,15.1087327,19.20824321,0.062366838,29.47513756,64.27668308,57.18621826,79.07193555,39.33915491,0,32.59100644,0.67954395,70.57154206,Maintain_Power,580.9,460.6,downtown
2,1870,5,Pico,78.20048443,200,64-QAM,38.00704754,-59.02443803,34.1697109,311.1820601,9.106956185,6.876869424,0.087947635,23.07640872,93.70626156,240.8533231,86.00122658,75.1903444,8,36.91558519,0.453094999,85.44713918,Maintain_Power,550.1,224.5,residential
35,1731,5,Micro,68.41952377,80,64-QAM,19.68050362,-76.60413384,20.64093806,722.5646869,35.00638803,26.62980759,0.009416122,-5.006770751,82.24952965,408.2816377,71.80153752,118.6912254,4,14.93888305,0.716779931,85.40743603,Reduce_Power,520.4,587.7,downtown
18,1105,7,Pico,92.59171297,20,256-QAM,24.81747048,-93.48179326,48.96421556,672.0366348,13.7250567,29.99628222,0.096074667,13.37677113,73.40690221,379.7240483,84.43963548,52.52608145,1,22.49054029,0.392558798,71.08221271,Reduce_Power,899.4,629.8,residential
14,1374,9,Macro,87.01403425,200,64-QAM,13.84524996,-55.07118547,49.77644381,683.9472534,13.74038001,48.01336702,0.020778312,19.27680501,77.02793503,70.5933837,79.72907348,11.39305361,1,11.13845,0.87003167,90.98392575,Reduce_Power,312.4,707.8,residential
20,1581,4,Femto,78.47501057,80,64-QAM,37.89399171,-88.46497213,39.67920962,649.4485662,16.36747738,21.28220326,0.093654635,-6.901419314,66.57145066,480.7326418,83.93133447,86.09216036,3,37.11368619,0.427068309,70.80650541,Maintain_Power,351.5,262.6,residential
18,1706,9,Pico,26.47595706,100,64-QAM,19.56388179,-98.22326127,41.10873345,164.7492099,4.007644995,5.449709504,0.086801991,25.74567506,98.69578341,146.6540946,99.24952144,107.6911492,1,14.97379729,0.493823404,84.59709054,Reduce_Power,899.4,629.8,residential
10,1697,9,Femto,52.38755179,100,QPSK,15.84354051,-53.78802375,39.23787481,889.1110748,22.65951148,32.89580186,0.077018814,24.07218489,58.79779956,354.3168456,92.23779524,81.6448721,4,13.25788872,0.126270128,81.85637544,Reduce_Power,602.4,760.6,residential
25,1098,4,Macro,72.02361509,400,256-QAM,24.3528603,-59.55321896,16.59474311,589.8952057,35.54711283,2.034494151,0.020943419,27.35425674,93.01984104,153.7458213,95.84442651,59.67274677,1,21.70855709,0.503565059,96.49001543,Reduce_Power,656.9,434.5,residential
2,1593,3,Pico,63.69103985,40,256-QAM,11.29847469,-65.32591538,11.76188625,388.5631894,33.03578875,21.84549559,0.0216438,10.57184363,83.90753548,310.625948,81.14440073,29.57350242,3,8.41823845,0.239800283,87.29394604,Reduce_Power,550.1,224.5,residential
25,1586,2,Pico,48.26819281,200,QPSK,17.58510494,-98.29848213,29.94590771,180.6119454,6.031273024,21.07268499,0.025930486,2.972185085,85.57808209,288.3818856,91.17487179,53.51900338,3,13.74822956,0.762980823,94.67265084,Reduce_Power,656.9,434.5,residential
33,1885,9,Micro,34.97621758,80,256-QAM,12.02973209,-73.57844108,47.93657889,785.745289,16.39135097,13.48613523,0.081045643,10.25379337,91.79054205,93.2664116,83.89447964,50.66886399,2,11.01496713,0.714044575,99.95001417,Maintain_Power,556.4,570.1,downtown
36,1851,2,Pico,66.02774028,400,64-QAM,13.82113463,-67.31819225,44.52315302,513.9578105,11.54360767,48.25114376,0.018768929,19.17420937,56.8111592,328.0166792,87.91302701,115.5213231,9,9.109486899,0.015843161,75.32208208,Reduce_Power,253.1,839.8,residential
31,1191,6,Macro,45.72973577,80,64-QAM,13.36472653,-62.03263796,9.808688097,155.8201503,15.88593181,20.76701231,0.058084078,6.648207251,84.75803999,166.3730087,83.13926794,4.433598449,6,12.48770137,0.493812124,71.8825034,Maintain_Power,565.5,656.9,residential
14,1324,5,Femto,41.70803723,20,64-QAM,36.17259865,-76.44630576,7.564602493,922.2066472,121.9107875,44.84064862,0.077752904,4.070510887,88.81351007,307.5194952,73.95127593,43.7591236,1,35.18552364,0.045394001,93.23428513,Maintain_Power,312.4,707.8,residential
1,1978,5,Pico,54.32082526,400,256-QAM,37.91304544,-52.332535,44.31968545,115.0216065,2.595271273,26.24041684,0.046063007,-6.917771158,99.23068284,272.981724,98.42032696,37.32630212,4,37.85100455,0.569281163,88.94783881,Maintain_Power,500.0,80.0,residential
46,1725,4,Macro,83.69734892,80,256-QAM,24.23566497,-87.76094695,32.58567825,528.9789835,16.23348084,41.2062722,0.084074607,7.889459706,87.37794939,422.1129767,91.19093061,117.8562546,1,24.13724387,0.901638927,89.02431372,Maintain_Power,443.6,429.9,downtown
16,1826,6,Macro,61.07686618,200,16-QAM,28.91251264,-96.51325413,18.69444685,614.4755828,32.86941774,23.11836591,0.0562103,5.715591181,97.58766097,110.7281167,88.01820569,0.776565737,8,26.76830444,0.867168874,79.48772185,Reduce_Power,221.3,527.2,residential
46,1955,5,Pico,40.453408,80,QPSK,30.87705692,-83.36168775,30.2795667,998.9947492,32.99237268,49.58532214,0.059512539,16.53168561,92.48667844,79.94910651,86.82357857,35.09606352,5,29.96219817,0.24381509,73.07332238,Maintain_Power,443.6,429.9,downtown
3,1466,4,Micro,32.88463881,40,256-QAM,21.73939975,-66.90975648,14.97508662,149.5065527,9.983685333,32.36142416,0.067678331,7.549799463,93.78406567,428.1745604,91.68660876,116.8602013,7,20.67989075,0.140113815,91.6362705,Maintain_Power,646.3,261.2,residential
35,1893,9,Pico,61.92303205,100,16-QAM,21.10631401,-63.14213979,47.61283138,617.4245953,12.96760931,8.641403193,0.084597904,-9.838449922,95.84604608,225.0500841,85.97643327,19.10714849,5,16.16667232,0.791064476,86.3000459,Reduce_Power,520.4,587.7,downtown
41,1366,6,Pico,84.37184628,100,QPSK,30.26707058,-63.07515514,42.22389643,481.9486365,11.41412037,1.315110283,0.000463399,9.374152499,76.55794757,392.0123254,76.47748275,94.71639907,2,25.62050039,0.546182752,85.04496311,Reduce_Power,419.1,539.4,downtown
6,1317,3,Micro,73.6141698,400,QPSK,21.30143546,-94.46630862,48.30071076,264.5434385,5.477009228,46.51611796,0.039255528,20.94859088,85.55099488,479.9884751,70.21931937,67.64791259,6,19.68916802,0.423829207,92.07922132,Maintain_Power,746.9,160.2,factory
25,1143,6,Macro,41.64331489,80,64-QAM,27.43028559,-55.74552727,13.41757314,942.7880682,70.26517077,34.65324068,0.096299152,27.8121865,56.19794967,274.441943,81.49250731,108.7139375,1,25.7144966,0.810497669,99.65848767,Maintain_Power,656.9,434.5,residential
13,1383,1,Pico,57.18970051,80,64-QAM,25.45578432,-85.95831485,42.96516918,792.9352462,18.45530371,6.208242879,0.009867176,-2.281768237,67.82241169,153.8364277,86.9083541,104.7722507,3,23.99529248,0.252511507,92.20679038,Maintain_Power,400.1,761.6,residential
34,1215,5,Micro,88.99750761,80,16-QAM,25.73381803,-89.50444462,30.21285299,779.2872081,25.7932347,37.43086069,0.023344851,6.901436006,93.97022632,398.1435199,81.15259904,69.14811022,9,21.32266267,0.224608342,98.03769488,Reduce_Power,435.4,657.2,residential
8,1360,6,Femto,37.501849,80,16-QAM,34.88076589,-69.27712615,19.62463977,900.1941849,45.87060936,12.13028161,0.057093108,23.89843132,98.88408739,465.816956,85.99940033,66.5115291,4,34.38933627,0.611931891,81.95601044,Maintain_Power,751.2,623.6,residential
21,1323,8,Femto,64.43812337,40,64-QAM,31.12171327,-89.40754628,26.58485098,727.793622,27.37625359,40.6522892,0.085787974,-8.286149129,55.58347405,126.3488265,89.94631549,18.13181411,3,28.20128314,0.272585195,96.94238429,Reduce_Power,447.2,225.0,residential
34,1014,9,Micro,51.07359467,200,64-QAM,38.82047962,-74.59807536,47.4972789,511.6720664,10.77266063,30.8862109,0.009720333,3.995813065,79.30644066,345.7306329,94.29576145,7.250294511,1,37.88896702,0.426790198,91.8204399,Maintain_Power,435.4,657.2,residential
4,1216,3,Macro,33.43766137,40,QPSK,33.72929882,-79.64851517,36.11537993,397.62114,11.00974545,7.059338939,0.000403041,13.64323335,86.72989988,391.3891333,78.95928431,87.85175047,1,29.93853337,0.454814556,81.15030022,Reduce_Power,722.6,330.2,factory
25,1491,2,Micro,27.79269799,40,QPSK,14.37377544,-88.39828687,21.19619987,707.0921917,33.35938498,4.476507333,0.068702185,3.700642191,75.80398209,18.14838432,88.99540724,73.50732842,5,11.21697676,0.205023779,85.26782062,Reduce_Power,656.9,434.5,residential
15,1950,4,Macro,66.24622523,40,256-QAM,32.15449909,-85.39701837,49.99548579,606.7836847,12.13676945,23.83978201,0.059730205,9.575451571,61.64810213,298.1727474,96.75329346,95.44466462,8,30.21528102,0.061684738,76.0718937,Maintain_Power,250.0,626.0,residential
4,1546,8,Femto,25.5769144,100,64-QAM,29.96942662,-78.62963843,20.55843141,547.4477119,26.62886583,46.90777944,0.02710605,27.56430806,52.0859512,318.4168596,74.57293127,2.184779189,6,29.47888139,0.766678014,72.44016252,Maintain_Power,722.6,330.2,factory
45,1182,8,Pico,31.86190487,40,QPSK,29.38131939,-82.69198268,41.61739025,593.1665787,14.2528538,28.66700212,0.095761492,-9.042939982,97.57486778,320.0879621,90.71484543,112.0420331,7,25.54427555,0.783587395,84.02301252,Reduce_Power,418.7,461.3,downtown
12,1269,3,Micro,50.41488537,80,16-QAM,24.42233879,-80.92121078,40.29698076,658.7941167,16.34847337,38.19633441,0.05591499,-6.883413867,61.84146884,46.63298208,97.43368388,8.763754671,5,24.03715731,0.598369577,99.79645045,Maintain_Power,899.4,370.2,residential
32,1944,4,Femto,27.30753409,40,QPSK,11.87391759,-63.22826892,37.53169871,969.0171508,25.81863289,24.00419232,0.066341332,-2.121479844,64.95527183,15.73562359,90.14019318,108.5560487,7,10.50520459,0.148609558,96.11347019,Maintain_Power,581.3,538.7,downtown
32,1466,3,Pico,54.43383721,80,64-QAM,38.54454303,-91.58100437,35.12463319,755.626481,21.51272234,19.81994914,0.03787822,5.395963828,82.13926048,150.3783209,72.77764334,22.94752037,9,37.27631687,0.476213231,70.49846211,Maintain_Power,581.3,538.7,downtown
28,1869,2,Femto,33.90774184,400,QPSK,35.55774084,-68.61907063,9.889942666,184.6683615,18.67233893,41.28816747,0.09215882,8.831594986,71.43145434,182.1270636,78.494046,31.19825405,3,32.66511612,0.177899365,99.09524443,Reduce_Power,657.2,564.6,residential
13,1611,4,Micro,50.59035489,200,64-QAM,24.60424112,-66.09211122,49.77301747,472.1010901,9.485080754,23.70594092,0.027607663,-8.533140696,71.17341898,76.58878387,75.68440787,104.6156951,9,22.03557582,0.881273457,84.06815066,Reduce_Power,400.1,761.6,residential
31,1518,6,Micro,84.12813622,100,QPSK,14.75742903,-59.89564769,12.24692674,681.4592592,55.64328696,7.935592672,0.074878753,25.30262674,54.13016131,257.2452899,97.37079608,54.17267383,6,13.35871511,0.697288622,75.36746342,Maintain_Power,565.5,656.9,residential
14,1541,5,Pico,71.60369018,200,256-QAM,34.73417974,-57.63364123,31.8260308,183.8973948,5.778207026,14.45150407,0.011666606,20.34359451,99.59385253,117.6351892,99.7614137,83.32997495,2,32.58230392,0.031376575,97.44648252,Reduce_Power,312.4,707.8,residential
20,1466,3,Micro,57.85048191,400,256-QAM,22.92014816,-92.06672283,16.21165126,933.3794995,57.57461006,28.50778717,0.053778653,0.720412279,64.22016834,172.0780799,82.98519813,107.9977389,2,20.73831506,0.001665909,97.74564243,Reduce_Power,351.5,262.6,residential
18,1304,2,Femto,30.9793314,200,16-QAM,21.70341771,-93.08696194,12.59498831,86.25504157,6.848362176,20.72627974,0.057778956,0.270729369,55.50093756,149.947746,96.88587309,34.99146284,2,18.83562018,0.983760918,95.40758668,Reduce_Power,899.4,629.8,residential
29,1984,9,Pico,71.05537411,100,16-QAM,29.96146696,-69.26144934,30.17594172,614.873377,20.37627799,18.95325261,0.018835356,-8.97658196,84.07852443,387.1555696,74.0521535,16.29162746,9,25.47027331,0.0398469,88.63850727,Reduce_Power,590.0,499.6,downtown
6,1143,1,Pico,36.44193359,80,64-QAM,32.76026196,-62.15417247,42.63548743,976.1759934,22.8958563,33.76944725,0.032377674,5.965282507,87.61030524,439.1521944,70.10310871,64.85518119,4,32.05059943,0.86585973,77.09760062,Maintain_Power,746.9,160.2,factory
32,1110,9,Femto,29.82056213,400,64-QAM,11.8852221,-86.38367849,21.96255454,730.5896103,33.26523829,32.17969989,0.01786972,0.179212684,51.26775154,152.7439332,87.05102799,46.59090688,5,9.096738607,0.955815628,77.22886905,Reduce_Power,581.3,538.7,downtown
